experiment_name,solver,U0,Gamma,points,dx,dt,tend,tsteps,Courant,Fourier_number,final_L2,final_Linf,final_periodic_error,final_amplitude,final_analytic_amplitude,amplitude_ratio_numeric_over_analytic,max_abs_phi_final,actual_final_time,unstable_time,observed_order,unstable_detected
CN-U0 U0 0.5,Crank-Nicolson + CDS,0.5,0.1,161,0.0392699081698724,0.005,1,200,0.0636619772367581,0.324227787655481,0.000129748540904319,0.000117065087644905,0,0.904797990426416,0.90483741803596,0.999956425752563,0.904797990426416,1,NaN,NaN,0
CN-U0 U0 1.0,Crank-Nicolson + CDS,1,0.1,161,0.0392699081698724,0.005,1,200,0.127323954473516,0.324227787655481,0.000258628724343806,0.000234681374959037,2.22044604925031e-16,0.904703136722004,0.90483741803596,0.999851596196976,0.904703136722005,1,NaN,NaN,0
CN-U0 U0 2.0,Crank-Nicolson + CDS,2,0.1,161,0.0392699081698724,0.005,1,200,0.254647908947033,0.324227787655481,0.000528679638193726,0.00048020569415113,1.11022302462516e-16,0.904846389833758,0.90483741803596,1.00000991537001,0.90484638983376,1,NaN,NaN,0
